entreprise_id,date_declaration,secteur,taille,localisation,nb_salaries_declares,salaire_moyen_declare,masse_salariale_declaree,cotisations_dues,date_paiement,jours_retard,montant_paye,sous_declaration_taux,flag_fraude,flag_retard_grave,annee,mois
ENT_0007,2023-03-27,TELECOM,PME (10-49),DJIBOUTI-VILLE,42,297374,12489704,3622014,2023-04-06,0,3622014,1.0,0,0,2023,3
ENT_0007,2023-04-26,TELECOM,PME (10-49),DJIBOUTI-VILLE,41,318609,13062983,3788265,2023-05-06,0,3788265,1.0,0,0,2023,4
ENT_0007,2023-05-26,TELECOM,PME (10-49),DJIBOUTI-VILLE,41,323218,13251946,3843064,2023-06-05,0,3843064,1.0,0,0,2023,5
ENT_0007,2023-06-25,TELECOM,PME (10-49),DJIBOUTI-VILLE,41,275649,11301590,3277461,2023-07-05,0,2294223,1.0,0,0,2023,6
ENT_0007,2023-07-25,TELECOM,PME (10-49),DJIBOUTI-VILLE,42,309074,12981103,3764520,2023-08-04,0,3764520,1.0,0,0,2023,7
ENT_0007,2023-08-24,TELECOM,PME (10-49),DJIBOUTI-VILLE,44,321058,14126558,4096702,2023-09-03,0,4096702,1.0,0,0,2023,8
ENT_0007,2023-09-23,TELECOM,PME (10-49),DJIBOUTI-VILLE,42,301196,12650239,3668569,2023-10-18,15,3668569,1.0,0,0,2023,9
ENT_0007,2023-10-23,TELECOM,PME (10-49),DJIBOUTI-VILLE,42,272943,11463613,3324448,2023-11-02,0,3324448,1.0,0,0,2023,10
ENT_0007,2023-11-22,TELECOM,PME (10-49),DJIBOUTI-VILLE,45,276051,12422308,3602469,2023-12-02,0,3602469,1.0,0,0,2023,11
ENT_0008,2022-01-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,116,158522,18388590,5332691,2022-01-11,0,5332691,1.0,0,0,2022,1
ENT_0008,2022-01-31,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,112,155056,17366277,5036220,2022-02-10,0,5036220,1.0,0,0,2022,1
ENT_0008,2022-03-02,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,114,152461,17380571,5040366,2022-03-12,0,5040366,1.0,0,0,2022,3
ENT_0008,2022-04-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,114,147996,16871523,4892742,2022-07-10,90,4892742,1.0,0,1,2022,4
ENT_0008,2022-05-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,118,162643,19191929,5565659,2022-05-11,0,5565659,1.0,0,0,2022,5
ENT_0008,2022-05-31,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,116,148157,17186168,4983989,2022-08-09,60,4983989,1.0,0,1,2022,5
ENT_0008,2022-06-30,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,119,141763,16869752,4892228,2022-07-10,0,4892228,1.0,0,0,2022,6
ENT_0008,2022-07-30,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,117,164361,19230184,5576753,2022-08-09,0,5576753,1.0,0,0,2022,7
ENT_0008,2022-08-29,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,118,153616,18126661,5256732,2022-09-23,15,5256732,1.0,0,0,2022,8
ENT_0008,2022-09-28,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,119,156527,18626657,5401730,2022-10-08,0,5401730,1.0,0,0,2022,9
ENT_0008,2022-10-28,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,116,137423,15941046,4622903,2022-11-07,0,4622903,1.0,0,0,2022,10
ENT_0008,2022-11-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,118,156692,18489678,5362007,2022-12-07,0,5362007,1.0,0,0,2022,11
ENT_0008,2022-12-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,111,161031,17874389,5183573,2023-01-06,0,5183573,1.0,0,0,2022,12
ENT_0008,2023-01-26,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,113,148191,16745539,4856206,2023-02-05,0,4856206,1.0,0,0,2023,1
ENT_0008,2023-02-25,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,110,150360,16539561,4796473,2023-03-07,0,4796473,1.0,0,0,2023,2
ENT_0008,2023-03-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,116,139094,16134887,4679117,2023-04-06,0,4679117,1.0,0,0,2023,3
ENT_0008,2023-04-26,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,111,164625,18273346,5299270,2023-05-06,0,5299270,1.0,0,0,2023,4
ENT_0008,2023-05-26,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,121,135767,16427789,4764059,2023-06-05,0,4764059,1.0,0,0,2023,5
ENT_0008,2023-06-25,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,117,154568,18084444,5244489,2023-07-05,0,5244489,1.0,0,0,2023,6
ENT_0008,2023-07-25,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,117,144766,16937588,4911901,2023-08-04,0,4911901,1.0,0,0,2023,7
ENT_0008,2023-08-24,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,110,113520,12487202,3621289,2023-09-03,0,2534902,0.81,1,0,2023,8
ENT_0008,2023-09-23,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,116,146382,16980345,4924300,2023-10-18,15,4924300,1.0,0,0,2023,9
ENT_0008,2023-10-23,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,120,91543,10985147,3185693,2023-11-02,0,3185693,0.61,1,0,2023,10
ENT_0008,2023-11-22,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,115,158962,18280581,5301369,2023-12-02,0,5301369,1.0,0,0,2023,11
ENT_0009,2022-01-01,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,79512,636093,184467,2022-01-11,0,184467,1.0,0,0,2022,1
ENT_0009,2022-01-31,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,75322,602575,174747,2022-02-10,0,174747,1.0,0,0,2022,1
ENT_0009,2022-03-02,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,56801,454404,131777,2022-04-11,30,131777,0.79,1,0,2022,3
ENT_0009,2022-04-01,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,73810,590479,171239,2022-04-11,0,171239,1.0,0,0,2022,4
ENT_0009,2022-05-01,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,78676,550730,159712,2022-05-11,0,159712,1.0,0,0,2022,5
ENT_0009,2022-05-31,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,65434,523472,151807,2022-06-10,0,151807,0.83,1,0,2022,5
ENT_0009,2022-06-30,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,78893,631143,183031,2022-07-10,0,183031,1.0,0,0,2022,6
ENT_0009,2022-07-30,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,50720,405763,117671,2022-08-09,0,117671,0.6,1,0,2022,7
ENT_0009,2022-08-29,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,76333,534332,154956,2022-09-08,0,154956,1.0,0,0,2022,8
ENT_0009,2022-09-28,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,76042,532293,154365,2022-10-08,0,154365,1.0,0,0,2022,9
ENT_0009,2022-10-28,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,74894,599154,173755,2022-11-07,0,173755,1.0,0,0,2022,10
ENT_0009,2022-11-27,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,73043,511300,148277,2022-12-07,0,148277,1.0,0,0,2022,11
ENT_0009,2022-12-27,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,83351,583459,169203,2023-01-06,0,169203,1.0,0,0,2022,12
ENT_0009,2023-01-26,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,87156,610095,176927,2023-02-05,0,176927,1.0,0,0,2023,1
ENT_0009,2023-02-25,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,74356,594846,172505,2023-03-07,0,172505,1.0,0,0,2023,2
ENT_0009,2023-03-27,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,84383,675067,195769,2023-04-06,0,195769,1.0,0,0,2023,3
ENT_0009,2023-04-26,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,87446,699564,202874,2023-05-06,0,202874,1.0,0,0,2023,4
ENT_0009,2023-05-26,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,82224,657793,190760,2023-06-05,0,190760,1.0,0,0,2023,5
ENT_0009,2023-06-25,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,64436,451050,130805,2023-07-20,15,130805,0.73,1,0,2023,6
ENT_0009,2023-07-25,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,76186,533300,154657,2023-08-04,0,154657,1.0,0,0,2023,7
ENT_0009,2023-08-24,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,82340,576378,167150,2023-09-03,0,167150,1.0,0,0,2023,8
ENT_0009,2023-09-23,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,86105,688838,199763,2023-11-02,30,199763,1.0,0,0,2023,9
ENT_0009,2023-10-23,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,60660,424618,123139,2023-12-02,30,123139,0.74,1,0,2023,10
ENT_0009,2023-11-22,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,8,57353,458828,133060,2023-12-02,0,133060,0.78,1,0,2023,11
ENT_0010,2022-01-01,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,5,138986,694932,201530,2022-01-11,0,201530,1.0,0,0,2022,1
ENT_0010,2022-01-31,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,111177,667062,193448,2022-02-10,0,193448,0.75,1,0,2022,1
ENT_0010,2022-03-02,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,5,147850,739249,214382,2022-03-12,0,214382,1.0,0,0,2022,3
ENT_0010,2022-04-01,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,159980,959879,278365,2022-04-26,15,278365,1.0,0,0,2022,4
ENT_0010,2022-05-01,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,5,147374,736869,213692,2022-05-11,0,213692,1.0,0,0,2022,5
ENT_0010,2022-05-31,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,5,123880,619400,179626,2022-06-10,0,179626,0.89,0,0,2022,5
ENT_0010,2022-06-30,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,5,145550,727749,211047,2022-07-10,0,211047,1.0,0,0,2022,6
ENT_0010,2022-07-30,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,148175,889053,257825,2022-08-09,0,257825,1.0,0,0,2022,7
ENT_0010,2022-08-29,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,160357,962142,279021,2022-09-08,0,279021,1.0,0,0,2022,8
ENT_0010,2022-09-28,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,149492,896949,260115,2022-10-08,0,260115,1.0,0,0,2022,9
ENT_0010,2022-10-28,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,143968,863806,250504,2022-11-07,0,250504,1.0,0,0,2022,10
ENT_0010,2022-11-27,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,150690,904139,262200,2022-12-07,0,262200,1.0,0,0,2022,11
ENT_0010,2022-12-27,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,149735,898409,260539,2023-01-06,0,182377,1.0,0,0,2022,12
ENT_0010,2023-01-26,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,151733,910399,264016,2023-02-05,0,264016,1.0,0,0,2023,1
ENT_0010,2023-02-25,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,141790,850737,246714,2023-03-07,0,246714,1.0,0,0,2023,2
ENT_0010,2023-03-27,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,160665,963990,279557,2023-04-06,0,279557,1.0,0,0,2023,3
ENT_0010,2023-04-26,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,153791,922748,267597,2023-05-06,0,267597,1.0,0,0,2023,4
ENT_0010,2023-05-26,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,164264,985585,285820,2023-06-05,0,285820,1.0,0,0,2023,5
ENT_0010,2023-06-25,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,144123,864735,250773,2023-07-05,0,250773,1.0,0,0,2023,6
ENT_0010,2023-07-25,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,5,129788,648938,188192,2023-09-03,30,188192,0.83,1,0,2023,7
ENT_0010,2023-08-24,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,144384,866304,251228,2023-09-03,0,251228,1.0,0,0,2023,8
ENT_0010,2023-09-23,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,137686,826118,239574,2023-10-03,0,239574,1.0,0,0,2023,9
ENT_0010,2023-10-23,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,157454,944727,273971,2023-11-02,0,273971,1.0,0,0,2023,10
ENT_0010,2023-11-22,TRANSPORT_LOGISTIQUE,TPE (1-9),DJIBOUTI-VILLE,6,164601,987605,286405,2023-12-02,0,286405,1.0,0,0,2023,11
ENT_0011,2022-01-01,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,59375,415622,120530,2022-01-11,0,120530,0.8,1,0,2022,1
ENT_0011,2022-01-31,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,86390,604730,175372,2022-02-10,0,175372,1.0,0,0,2022,1
ENT_0011,2022-03-02,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,6,87539,525231,152317,2022-04-11,30,152317,1.0,0,0,2022,3
ENT_0011,2022-04-01,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,56588,396115,114873,2022-04-11,0,114873,0.72,1,0,2022,4
ENT_0011,2022-05-01,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,85578,599048,173724,2022-05-11,0,173724,1.0,0,0,2022,5
ENT_0011,2022-05-31,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,6,86998,521986,151376,2022-06-10,0,151376,1.0,0,0,2022,5
ENT_0011,2022-06-30,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,6,52726,316357,91743,2022-09-08,60,91743,0.64,1,1,2022,6
ENT_0011,2022-07-30,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,80038,560268,162478,2022-08-09,0,162478,1.0,0,0,2022,7
ENT_0011,2022-08-29,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,6,72517,435103,126180,2022-09-08,0,126180,1.0,0,0,2022,8
ENT_0011,2022-09-28,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,85015,595105,172581,2022-10-08,0,172581,1.0,0,0,2022,9
ENT_0011,2022-10-28,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,87542,612797,177711,2022-11-07,0,177711,1.0,0,0,2022,10
ENT_0011,2022-11-27,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,85406,597839,173373,2022-12-07,0,173373,1.0,0,0,2022,11
ENT_0011,2022-12-27,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,77530,542707,157385,2023-01-06,0,157385,1.0,0,0,2022,12
ENT_0011,2023-01-26,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,6,80619,483711,140276,2023-03-07,30,140276,1.0,0,0,2023,1
ENT_0011,2023-02-25,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,86370,604588,175330,2023-03-07,0,175330,1.0,0,0,2023,2
ENT_0011,2023-03-27,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,84828,593799,172202,2023-05-06,30,172202,1.0,0,0,2023,3
ENT_0011,2023-04-26,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,82615,578308,167709,2023-05-06,0,167709,1.0,0,0,2023,4
ENT_0011,2023-05-26,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,6,55288,331727,96201,2023-06-20,15,96201,0.64,1,0,2023,5
ENT_0011,2023-06-25,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,76750,537247,155802,2023-07-05,0,155802,1.0,0,0,2023,6
ENT_0011,2023-07-25,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,66740,467183,135483,2023-08-04,0,135483,0.88,0,0,2023,7
ENT_0011,2023-08-24,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,77852,544967,158041,2023-09-03,0,158041,1.0,0,0,2023,8
ENT_0011,2023-09-23,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,7,53415,373906,108433,2023-10-03,0,108433,0.72,1,0,2023,9
ENT_0011,2023-10-23,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,6,86242,517451,150061,2023-11-02,0,150061,1.0,0,0,2023,10
ENT_0011,2023-11-22,HOTELLERIE_RESTAURATION,TPE (1-9),DJIBOUTI-VILLE,6,79183,475101,137779,2023-12-17,15,137779,1.0,0,0,2023,11
ENT_0012,2022-01-01,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,127648,893539,259126,2022-01-11,0,259126,1.0,0,0,2022,1
ENT_0012,2022-01-31,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,127561,892930,258950,2022-02-10,0,258950,0.85,1,0,2022,1
ENT_0012,2022-03-02,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,117051,819358,237614,2022-03-12,0,237614,0.83,1,0,2022,3
ENT_0012,2022-04-01,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,8,145105,1160836,336643,2022-04-11,0,336643,1.0,0,0,2022,4
ENT_0012,2022-05-01,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,151530,1060710,307606,2022-05-11,0,215324,1.0,0,0,2022,5
ENT_0012,2022-05-31,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,137691,963838,279513,2022-06-10,0,279513,1.0,0,0,2022,5
ENT_0012,2022-06-30,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,113771,796399,230956,2022-07-10,0,230956,0.79,1,0,2022,6
ENT_0012,2022-07-30,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,143347,1003426,290993,2022-08-09,0,290993,1.0,0,0,2022,7
ENT_0012,2022-08-29,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,130617,914320,265153,2022-09-08,0,185607,1.0,0,0,2022,8
ENT_0012,2022-09-28,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,129702,907914,263295,2022-10-08,0,263295,1.0,0,0,2022,9
ENT_0012,2022-10-28,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,134950,944653,273949,2022-11-07,0,273949,1.0,0,0,2022,10
ENT_0012,2022-11-27,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,136775,957426,277654,2022-12-22,15,277654,1.0,0,0,2022,11
ENT_0012,2022-12-27,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,145401,1017809,295165,2023-02-20,45,295165,1.0,0,1,2022,12
ENT_0012,2023-01-26,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,8,145163,1161304,336778,2023-03-07,30,336778,1.0,0,0,2023,1
ENT_0012,2023-02-25,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,8,120012,960099,278429,2023-03-07,0,278429,0.87,0,0,2023,2
ENT_0012,2023-03-27,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,126571,885999,256940,2023-05-06,30,256940,1.0,0,0,2023,3
ENT_0012,2023-04-26,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,129117,903817,262107,2023-05-06,0,262107,1.0,0,0,2023,4
ENT_0012,2023-05-26,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,8,143420,1147358,332734,2023-06-05,0,332734,1.0,0,0,2023,5
ENT_0012,2023-06-25,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,132642,928491,269262,2023-08-04,30,269262,1.0,0,0,2023,6
ENT_0012,2023-07-25,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,8,145796,1166365,338246,2023-09-03,30,338246,1.0,0,0,2023,7
ENT_0012,2023-08-24,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,137348,961439,278817,2023-09-03,0,278817,1.0,0,0,2023,8
ENT_0012,2023-09-23,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,151879,1063156,308315,2023-10-03,0,308315,1.0,0,0,2023,9
ENT_0012,2023-10-23,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,148821,1041748,302107,2023-11-02,0,302107,1.0,0,0,2023,10
ENT_0012,2023-11-22,EDUCATION,TPE (1-9),DJIBOUTI-VILLE,7,129994,909956,263887,2023-12-02,0,263887,1.0,0,0,2023,11
ENT_0013,2022-01-01,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,48,84094,4036495,1170584,2022-01-11,0,1170584,1.0,0,0,2022,1
ENT_0013,2022-01-31,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,49,85422,4185667,1213843,2022-02-10,0,1213843,1.0,0,0,2022,1
ENT_0013,2022-03-02,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,49,89127,4367241,1266500,2022-03-12,0,1266500,1.0,0,0,2022,3
ENT_0013,2022-04-01,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,49,92043,4510097,1307928,2022-07-10,90,1307928,1.0,0,1,2022,4
ENT_0013,2022-05-01,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,49,84370,4134151,1198904,2022-05-11,0,1198904,1.0,0,0,2022,5
ENT_0013,2022-05-31,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,52,84513,4394652,1274449,2022-06-10,0,1274449,1.0,0,0,2022,5
ENT_0013,2022-06-30,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,52,55187,2869741,832225,2022-07-10,0,832225,0.63,1,0,2022,6
ENT_0013,2022-07-30,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,52,92449,4807370,1394137,2022-08-09,0,1394137,1.0,0,0,2022,7
ENT_0013,2022-08-29,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,49,83304,4081878,1183745,2022-09-08,0,828621,1.0,0,0,2022,8
ENT_0013,2022-09-28,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,49,83930,4112586,1192650,2022-10-08,0,1192650,1.0,0,0,2022,9
ENT_0013,2022-10-28,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,50,85692,4284615,1242538,2023-02-05,90,1242538,1.0,0,1,2022,10
ENT_0013,2022-11-27,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,48,94784,4549627,1319392,2022-12-07,0,1319392,1.0,0,0,2022,11
ENT_0013,2022-12-27,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,47,66546,3127682,907028,2023-01-21,15,907028,0.78,1,0,2022,12
ENT_0013,2023-01-26,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,50,91157,4557833,1321772,2023-02-05,0,1321772,1.0,0,0,2023,1
ENT_0013,2023-02-25,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,49,83380,4085596,1184823,2023-03-22,15,1184823,1.0,0,0,2023,2
ENT_0013,2023-03-27,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,47,62567,2940635,852784,2023-04-06,0,852784,0.71,1,0,2023,3
ENT_0013,2023-04-26,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,50,88127,4406337,1277838,2023-05-06,0,1277838,1.0,0,0,2023,4
ENT_0013,2023-05-26,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,49,68367,3349972,971492,2023-06-05,0,971492,0.78,1,0,2023,5
ENT_0013,2023-06-25,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,52,69883,3633900,1053831,2023-07-05,0,1053831,0.84,1,0,2023,6
ENT_0013,2023-07-25,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,48,92133,4422401,1282496,2023-08-04,0,1282496,1.0,0,0,2023,7
ENT_0013,2023-08-24,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,48,55089,2644278,766841,2023-09-03,0,766841,0.67,1,0,2023,8
ENT_0013,2023-09-23,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,51,89672,4573280,1326251,2023-10-03,0,1326251,1.0,0,0,2023,9
ENT_0013,2023-10-23,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,48,88770,4260979,1235684,2023-11-02,0,1235684,1.0,0,0,2023,10
ENT_0013,2023-11-22,COMMERCE,ETI (50-249),DJIBOUTI-VILLE,48,85062,4083000,1184070,2023-12-02,0,828849,1.0,0,0,2023,11
ENT_0014,2022-01-01,TRANSPORT_LOGISTIQUE,GE (250+),ARTA,873,140130,122333279,35476651,2022-01-11,0,35476651,1.0,0,0,2022,1
ENT_0014,2022-01-31,TRANSPORT_LOGISTIQUE,GE (250+),ARTA,824,154611,127399649,36945898,2022-02-10,0,36945898,1.0,0,0,2022,1
ENT_0014,2022-03-02,TRANSPORT_LOGISTIQUE,GE (250+),ARTA,828,139783,115740283,33564682,2022-03-12,0,33564682,1.0,0,0,2022,3
ENT_0014,2022-04-01,TRANSPORT_LOGISTIQUE,GE (250+),ARTA,866,153323,132777865,38505581,2022-04-11,0,38505581,1.0,0,0,2022,4
ENT_0014,2022-05-01,TRANSPORT_LOGISTIQUE,GE (250+),ARTA,831,152474,126706214,36744802,2022-05-11,0,36744802,1.0,0,0,2022,5
ENT_0014,2022-05-31,TRANSPORT_LOGISTIQUE,GE (250+),ARTA,800,137338,109870375,31862409,2022-06-10,0,31862409,1.0,0,0,2022,5
ENT_0014,2022-06-30,TRANSPORT_LOGISTIQUE,GE (250+),ARTA,813,135344,110034409,31909979,2022-07-10,0,31909979,1.0,0,0,2022,6
